M omega,Re(tilde_Psi_4),Im(tilde_Psi_4)
-4.0,-1.3465780160948752e-20,-3.32311693636228e-20
-3.999,-1.3634603215301128e-20,-3.36674932585866e-20
-3.998,-1.3805528350066558e-20,-3.410955291902372e-20
-3.997,-1.3978581523196834e-20,-3.4557423832039476e-20
-3.996,-1.4153789009944205e-20,-3.501118247928917e-20
-3.995,-1.4331177406690628e-20,-3.547090635009457e-20
-3.994,-1.4510773634822453e-20,-3.5936673954733617e-20
-3.993,-1.4692604944651095e-20,-3.640856483790552e-20
-3.992,-1.4876698919380222e-20,-3.688665959237361e-20
-3.991,-1.5063083479119998e-20,-3.7371039872788317e-20
-3.99,-1.5251786884948927e-20,-3.786178840969257e-20
-3.989,-1.5442837743023843e-20,-3.8358989023712144e-20
-3.988,-1.5636265008738616e-20,-3.8862726639933283e-20
-3.987,-1.5832097990932142e-20,-3.9373087302470176e-20
-3.986,-1.6030366356146144e-20,-3.989015818922472e-20
-3.985,-1.6231100132933454e-20,-4.041402762684113e-20
-3.984,-1.6434329716217232e-20,-4.0944785105858006e-20
-3.983,-1.6640085871701834e-20,-4.1482521296060406e-20
-3.982,-1.684839974033585e-20,-4.2027328062034603e-20
-3.981,-1.7059302842827946e-20,-4.257929847892824e-20
-3.98,-1.7272827084216092e-20,-4.313852684841848e-20
-3.979,-1.7489004758490846e-20,-4.370510871489105e-20
-3.978,-1.770786855327326e-20,-4.4279140881832853e-20
-3.977,-1.7929451554548067e-20,-4.4860721428441004e-20
-3.976,-1.81537872514528e-20,-4.544994972645117e-20
-3.975,-1.8380909541123437e-20,-4.6046926457188086e-20
-3.974,-1.86108527335973e-20,-4.6651753628841176e-20
-3.973,-1.8843651556773794e-20,-4.726453459396832e-20
-3.972,-1.9079341161433707e-20,-4.7885374067230675e-20
-3.971,-1.931795712631769e-20,-4.851437814336166e-20
-3.97,-1.955953546326468e-20,-4.915165431537323e-20
-3.969,-1.980411262241086e-20,-4.9797311493002544e-20
-3.968,-2.0051725497449917e-20,-5.045146002140217e-20
-3.967,-2.0302411430955307e-20,-5.111421170007708e-20
-3.966,-2.0556208219765174e-20,-5.17856798020717e-20
-3.965,-2.081315412043072e-20,-5.2465979093410355e-20
-3.964,-2.1073287854728713e-20,-5.315522585279431e-20
