M omega,Re(tilde_Psi_4),Im(tilde_Psi_4)
-4.0,6.380725377537608e-23,-1.0388726454522771e-20
-3.999,6.323870183733738e-23,-1.0526547784048704e-20
-3.998,6.26474826437511e-23,-1.0666199249105394e-20
-3.997,6.20331451272112e-23,-1.0807705177596626e-20
-3.996,6.139523094006896e-23,-1.0951090221183946e-20
-3.995,6.073327435042751e-23,-1.1096379359600532e-20
-3.994,6.004680213679588e-23,-1.12435979050226e-20
-3.993,5.93353334813873e-23,-1.1392771506499149e-20
-3.992,5.859837986204633e-23,-1.1543926154440793e-20
-3.991,5.783544494278905e-23,-1.1697088185168495e-20
-3.99,5.704602446294104e-23,-1.1852284285522992e-20
-3.989,5.622960612485663e-23,-1.2009541497535714e-20
-3.988,5.538566948020392e-23,-1.216888722316204e-20
-3.987,5.451368581479922e-23,-1.2330349229077697e-20
-3.986,5.361311803197458e-23,-1.2493955651539182e-20
-3.985,5.2683420534461864e-23,-1.265973500130901e-20
-3.984,5.1724039104777045e-23,-1.2827716168646705e-20
-3.983,5.073441078408771e-23,-1.2997928428366402e-20
-3.982,4.9713963749546924e-23,-1.3170401444961901e-20
-3.981,4.8662117190076504e-23,-1.3345165277800164e-20
-3.98,4.757828118058241e-23,-1.3522250386384075e-20
-3.979,4.6461856554584916e-23,-1.3701687635685458e-20
-3.978,4.531223477524614e-23,-1.3883508301549266e-20
-3.977,4.4128797804777144e-23,-1.4067744076169874e-20
-3.976,4.2910917972206973e-23,-1.4254427073640484e-20
-3.975,4.16579578394955e-23,-1.4443589835576568e-20
-3.974,4.036927006597217e-23,-1.4635265336814384e-20
-3.973,3.90441972710822e-23,-1.4829486991185545e-20
-3.972,3.768207189542198e-23,-1.502628865736864e-20
-3.971,3.628221606004501e-23,-1.522570464481899e-20
-3.97,3.4843941424019716e-23,-1.5427769719777524e-20
-3.969,3.3366549040220285e-23,-1.5632519111359877e-20
-3.968,3.1849329209331434e-23,-1.583998851772675e-20
-3.967,3.029156133204804e-23,-1.6050214112336643e-20
-3.966,2.8692513759450205e-23,-1.6263232550282047e-20
-3.965,2.7051443641534346e-23,-1.6479080974710226e-20
-3.964,2.5367596773880685e-23,-1.6697797023329682e-20
-3.963,2.3640207442437228e-23,-1.6919418835003513e-20
-3.962,2.1868498266400486e-23,-1.714398505643075e-20
-3.961,2.0051680039172672e-23,-1.737153484891692e-20
-3.96,1.8188951567375225e-23,-1.7602107895234974e-20
-3.959,1.6279499507898208e-23,-1.783574440657781e-20
-3.958,1.4322498202965044e-23,-1.8072485129603632e-20
-3.957,1.2317109513191889e-23,-1.8312371353575337e-20
-3.956,1.026248264862075e-23,-1.8555444917595252e-20
-3.955,8.157753997705359e-24,-1.8801748217936443e-20
-3.954,6.002046954228617e-24,-1.9051324215471912e-20
-3.953,3.794471742130301e-24,-1.9304216443202975e-20
-3.952,1.5341252382235436e-24,-1.9560469013888175e-20
-3.951,-7.799092072215207e-25,-1.9820126627774047e-20
-3.95,-3.148561952048731e-24,-2.0083234580429097e-20
-3.949,-5.5727772459634166e-24,-2.0349838770682407e-20
-3.948,-8.053513416478535e-24,-2.0619985708668212e-20
-3.947,-1.0591743057081647e-23,-2.0893722523977926e-20
-3.946,-1.3188453217645121e-23,-2.117109697392101e-20
-3.945,-1.584464559710206e-23,-2.1452157451896138e-20
-3.944,-1.8561336738410644e-23,-2.173695299587418e-20
-3.943,-2.1339558225829692e-23,-2.202553329699444e-20
-3.942,-2.4180356884528396e-23,-2.2317948708275696e-20
-3.941,-2.708479498255334e-23,-2.2614250253443592e-20
-3.94,-3.005395043517604e-23,-2.2914489635875872e-20
-3.939,-3.3088917011644434e-23,-2.3218719247667132e-20
-3.938,-3.619080454436175e-23,-2.3526992178814587e-20
-3.937,-3.9360739140516554e-23,-2.383936222652655e-20
-3.936,-4.2599863396187675e-23,-2.4155883904655213e-20
-3.935,-4.590933661294799e-23,-2.4476612453255412e-20
-3.934,-4.92903350169912e-23,-2.4801603848271083e-20
-3.933,-5.274405198080568e-23,-2.513091481135106e-20
-3.932,-5.627169824741989e-23,-2.5464602819796007e-20
-3.931,-5.987450215724368e-23,-2.5802726116638197e-20
-3.93,-6.355370987753029e-23,-2.6145343720855934e-20
-3.929,-6.731058563448349e-23,-2.649251543772441e-20
-3.928,-7.114641194803504e-23,-2.6844301869304814e-20
-3.927,-7.506248986931712e-23,-2.720076442507359e-20
-3.926,-7.906013922085511e-23,-2.756196533269363e-20
-3.925,-8.314069883950573e-23,-2.7927967648929403e-20
-3.924,-8.730552682216602e-23,-2.8298835270707854e-20
-3.923,-9.155600077427846e-23,-2.8674632946327094e-20
-3.922,-9.589351806115793e-23,-2.90554262868148e-20
-3.921,-1.0031949606216608e-22,-2.9441281777438417e-20
-3.92,-1.0483537242775881e-22,-2.983226678936902e-20
-3.919,-1.09442605339433e-22,-3.0228449591501126e-20
-3.918,-1.141426737725981e-22,-3.0629899362430345e-20
-3.917,-1.18937077762399e-22,-3.1036686202591076e-20
-3.916,-1.2382733867251592e-22,-3.144888114655639e-20
-3.915,-1.2881499946696814e-22,-3.186655617550219e-20
-3.914,-1.3390162498494722e-22,-3.2289784229837997e-20
-3.913,-1.390888022187069e-22,-3.2718639222006404e-20
-3.912,-1.4437814059453533e-22,-3.3153196049453655e-20
-3.911,-1.4977127225683697e-22,-3.35935306077734e-20
-3.91,-1.5526985235535036e-22,-3.4039719804026237e-20
-3.909,-1.6087555933552849e-22,-3.44918415702371e-20
-3.908,-1.665900952321089e-22,-3.494997487707307e-20
-3.907,-1.7241518596589972e-22,-3.541419974770397e-20
-3.906,-1.7835258164380933e-22,-3.588459727184814e-20
-3.905,-1.8440405686214573e-22,-3.636124962000594e-20
-3.904,-1.9057141101321328e-22,-3.684424005788345e-20
-3.903,-1.9685646859523355e-22,-3.733365296100895e-20
-3.902,-2.0326107952561719e-22,-3.7829573829544695e-20
-3.901,-2.0978711945761434e-22,-3.8332089303296666e-20
-3.9,-2.1643649010037007e-22,-3.884128717692492e-20
-3.899,-2.2321111954241275e-22,-3.935725641535721e-20
-3.898,-2.301129625786016e-22,-3.988008716940865e-20
-3.897,-2.3714400104056126e-22,-4.040987079161007e-20
-3.896,-2.443062441306305e-22,-4.0946699852247976e-20
-3.895,-2.5160172875935145e-22,-4.149066815561891e-20
-3.894,-2.590325198865275e-22,-4.204187075650102e-20
-3.893,-2.6660071086587623e-22,-4.260040397684583e-20
-3.892,-2.7430842379330485e-22,-4.316636542269312e-20
-3.891,-2.821578098588348e-22,-4.373985400131188e-20
-3.89,-2.901510497022031e-22,-4.432096993857039e-20
-3.889,-2.9829035377216677e-22,-4.490981479653855e-20
-3.888,-3.065779626895376e-22,-4.550649149132542e-20
-3.887,-3.150161476139738e-22,-4.611110431115529e-20
-3.886,-3.2360721061455615e-22,-4.6723758934685305e-20
-3.885,-3.3235348504417354e-22,-4.73445624495681e-20
-3.884,-3.412573359177465e-22,-4.797362337126242e-20
-3.883,-3.503211602943139e-22,-4.8611051662095364e-20
-3.882,-3.5954738766300983e-22,-4.9256958750579387e-20
-3.881,-3.689384803329561e-22,-4.9911457550987593e-20
-3.88,-3.7849693382709774e-22,-5.057466248319072e-20
-3.879,-3.882252772800064e-22,-5.124668949275938e-20
-3.878,-3.9812607383967763e-22,-5.1927656071335006e-20
-3.877,-4.082019210733488e-22,-5.261768127727324e-20
-3.876,-4.1845545137736114e-22,-5.3316885756563255e-20
-3.875,-4.288893323910936e-22,-5.402539176402685e-20
-3.874,-4.395062674149915e-22,-5.474332318480098e-20
-3.873,-4.503089958327164e-22,-5.547080555610753e-20
-3.872,-4.613002935374411e-22,-5.620796608931413e-20
