M omega,Re(tilde_Psi_4),Im(tilde_Psi_4)
-4.0,-8.012436220112045e-21,1.7490840224066126e-21
-3.999,-8.110598323604801e-21,1.771348058138687e-21
-3.998,-8.209962559419074e-21,1.793894362545486e-21
-3.997,-8.310543643644943e-21,1.816726500592964e-21
-3.996,-8.412356472453149e-21,1.8398480821040754e-21
-3.995,-8.515416124297918e-21,1.863262762321136e-21
-3.994,-8.619737862146721e-21,1.8869742424752124e-21
-3.993,-8.72533713573729e-21,1.9109862703626217e-21
-3.992,-8.832229583862238e-21,1.935302640928632e-21
-3.991,-8.94043103668162e-21,1.9599271968584536e-21
-3.99,-9.049957518063764e-21,1.9848638291756125e-21
-3.989,-9.160825247954717e-21,2.0101164778477925e-21
-3.988,-9.273050644776692e-21,2.035689132400248e-21
-3.987,-9.386650327855804e-21,2.061585832536875e-21
-3.986,-9.501641119879526e-21,2.0878106687690344e-21
-3.985,-9.618040049384167e-21,2.1143677830522323e-21
-3.984,-9.735864353272783e-21,2.1412613694307465e-21
-3.983,-9.855131479363869e-21,2.1684956746903005e-21
-3.982,-9.975859088971204e-21,2.19607499901889e-21
-3.981,-1.0098065059515264e-20,2.224003696675853e-21
-3.98,-1.0221767487166546e-20,2.2522861766692996e-21
-3.979,-1.0346984689521216e-20,2.2809269034419917e-21
-3.978,-1.0473735208309477e-20,2.3099303975657885e-21
-3.977,-1.0602037812137044e-20,2.339301236444757e-21
-3.976,-1.0731911499260157e-20,2.3690440550270612e-21
-3.975,-1.0863375500394495e-20,2.3991635465257327e-21
-3.974,-1.0996449281558462e-20,2.4296644631484408e-21
-3.973,-1.1131152546951222e-20,2.4605516168363656e-21
-3.972,-1.1267505241865926e-20,2.4918298800122944e-21
-3.971,-1.1405527555638559e-20,2.5235041863380537e-21
-3.97,-1.154523992463284e-20,2.5555795314813886e-21
-3.969,-1.1686663035261627e-20,2.588060973892415e-21
-3.968,-1.1829817827045236e-20,2.6209536355897593e-21
-3.967,-1.1974725495707193e-20,2.6542627029565004e-21
-3.966,-1.2121407496307798e-20,2.6879934275460507e-21
-3.965,-1.2269885546416026e-20,2.7221511268980837e-21
