t/M,Re(Psi_4),Im(Psi_4)
-100.0,2.721242531784752e-9,1.3958559875454525e-10
-99.99,2.722684684507053e-9,1.3967418875438966e-10
-99.98,2.7241277464073076e-9,1.3976284379206228e-10
-99.97,2.725571718335103e-9,1.3985156413005708e-10
-99.96,2.727016600608054e-9,1.3994034965480305e-10
-99.95,2.7284623943783088e-9,1.4002920039268994e-10
-99.94,2.729909099357136e-9,1.4011811609988676e-10
-99.93,2.731356717157085e-9,1.4020709782806815e-10
-99.92,2.732805248270991e-9,1.4029614462423407e-10
-99.91,2.7342546929147526e-9,1.403852570903121e-10
-99.9,2.7357050525308756e-9,1.404744350025832e-10
-99.89,2.737156327218184e-9,1.405636783336816e-10
-99.88,2.7386085175033827e-9,1.406529875199543e-10
-99.87,2.7400616244527855e-9,1.4074236228739726e-10
-99.86,2.7415156486229955e-9,1.4083180282914337e-10
-99.85,2.7429705908244083e-9,1.409213090425013e-10
-99.84,2.7444264516885882e-9,1.4101088166020043e-10
-99.83,2.7458832306480337e-9,1.411005199546163e-10
-99.82,2.747340930268165e-9,1.4119022405970047e-10
-99.81,2.7487995504756873e-9,1.41279994264313e-10
-99.8,2.7502590914822074e-9,1.413698307311937e-10
-99.79,2.7517195548738718e-9,1.4145973304217496e-10
-99.78,2.753180940662057e-9,1.415497016261094e-10
-99.77,2.754643249744757e-9,1.4163973659245797e-10
-99.76,2.7561064826610627e-9,1.417298378300531e-10
-99.75,2.7575706409887327e-9,1.418200047297155e-10
-99.74,2.7590357229635867e-9,1.4191023940243166e-10
-99.73,2.76050173153173e-9,1.4200053995238451e-10
-99.72,2.7619686671350275e-9,1.420909069728986e-10
-99.71,2.763436529606923e-9,1.421813404614336e-10
-99.7,2.764905320339435e-9,1.4227184078362732e-10
-99.69,2.76637503985225e-9,1.4236240792124812e-10
-99.68,2.7678456882481007e-9,1.4245304145470204e-10
-99.67,2.769317266670208e-9,1.4254374192015873e-10
-99.66,2.770789776063303e-9,1.4263450911122652e-10
-99.65,2.7722632167741974e-9,1.4272534365257257e-10
-99.64,2.7737375896404827e-9,1.4281624490013387e-10
-99.63,2.7752128950278956e-9,1.429072135151137e-10
-99.62,2.7766891340420167e-9,1.4299824867064627e-10
-99.61,2.778166307071804e-9,1.4308935123565842e-10
-99.6,2.77964441478036e-9,1.4318052102960257e-10
-99.59,2.7811234583512807e-9,1.4327175799386675e-10
-99.58,2.7826034377442486e-9,1.4336306248526957e-10
-99.57,2.7840843535406725e-9,1.4345443378019042e-10
-99.56,2.7855662078392427e-9,1.4354587321282362e-10
-99.55,2.7870490000452082e-9,1.4363737991908245e-10
