t/M,Re(Psi_4),Im(Psi_4)
-100.0,-6.075642992434793e-10,-1.002357782059605e-11
-99.99,-6.078933088852924e-10,-1.0030086584449434e-11
-99.98,-6.082225303820579e-10,-1.0036600184246606e-11
-99.97,-6.085519639639742e-10,-1.0043118745161946e-11
-99.96,-6.088816098580441e-10,-1.004964202246717e-11
-99.95,-6.092114681685445e-10,-1.0056170384084318e-11
-99.94,-6.095415388888493e-10,-1.006270364010215e-11
-99.93,-6.098718226294715e-10,-1.0069241425165536e-11
-99.92,-6.102023192331769e-10,-1.0075784749876718e-11
-99.91,-6.10533028914456e-10,-1.0082332693067548e-11
-99.9,-6.108639517660324e-10,-1.0088885676914813e-11
-99.89,-6.111950879171772e-10,-1.0095443472699935e-11
-99.88,-6.115264377975458e-10,-1.010200619864328e-11
-99.87,-6.118580012182582e-10,-1.0108573943525793e-11
-99.86,-6.121897785695119e-10,-1.0115146663115536e-11
-99.85,-6.125217697921407e-10,-1.0121724243833365e-11
-99.84,-6.128539742700389e-10,-1.0128305948099676e-11
-99.83,-6.131863955358129e-10,-1.0134894054233107e-11
-99.82,-6.135190298153283e-10,-1.0141486729170378e-11
-99.81,-6.138518788056436e-10,-1.014808409320657e-11
-99.8,-6.141849427243961e-10,-1.0154686529233231e-11
-99.79,-6.145182216197092e-10,-1.0161293805195658e-11
-99.78,-6.148517155273007e-10,-1.0167906134443337e-11
-99.77,-6.151854248240437e-10,-1.0174523602848018e-11
-99.76,-6.155193496544697e-10,-1.0181145946350954e-11
-99.75,-6.15853489931682e-10,-1.0187773067962257e-11
-99.74,-6.161878463595602e-10,-1.0194405538446256e-11
-99.73,-6.165224184569561e-10,-1.0201042785832343e-11
-99.72,-6.168572065900154e-10,-1.0207684932112852e-11
-99.71,-6.171922112232201e-10,-1.02143323734365e-11
-99.7,-6.175274321621942e-10,-1.0220984760156558e-11
-99.69,-6.17862869529127e-10,-1.0227641903834183e-11
-99.68,-6.181985240376286e-10,-1.023430440604711e-11
-99.67,-6.185343952247124e-10,-1.0240971793705056e-11
-99.66,-6.188704836723875e-10,-1.0247644280815645e-11
-99.65,-6.19206789297873e-10,-1.0254321741484486e-11
-99.64,-6.195433121308226e-10,-1.026100421607097e-11
-99.63,-6.198800525843057e-10,-1.0267691757026508e-11
-99.62,-6.202170110398114e-10,-1.0274384265618113e-11
-99.61,-6.205541871799705e-10,-1.0281081820836458e-11
-99.6,-6.208915817032868e-10,-1.028778474572995e-11
-99.59,-6.212291936994842e-10,-1.0294492239317545e-11
-99.58,-6.215670246981174e-10,-1.0301205037421877e-11
-99.57,-6.219050745182371e-10,-1.0307923578826643e-11
-99.56,-6.222433422439051e-10,-1.0314645900061009e-11
-99.55,-6.22581829191056e-10,-1.0321373953399067e-11
-99.54,-6.229205352806055e-10,-1.0328106943632998e-11
-99.53,-6.232594603893237e-10,-1.0334845242582979e-11
-99.52,-6.235986050207825e-10,-1.0341588420559297e-11
-99.51,-6.239379691212682e-10,-1.0348336841163071e-11
-99.5,-6.242775529766423e-10,-1.0355090164599862e-11
-99.49,-6.246173566889207e-10,-1.0361848787970407e-11
-99.48,-6.249573799556987e-10,-1.036861265491154e-11
-99.47,-6.252976243687684e-10,-1.0375381192977308e-11
-99.46,-6.256380885699559e-10,-1.038215509326299e-11
-99.45,-6.259787733762732e-10,-1.038893421007634e-11
-99.44,-6.263196789131318e-10,-1.039571824501509e-11
-99.43,-6.26660805225534e-10,-1.040250749343522e-11
-99.42,-6.270021526842151e-10,-1.0409301912485778e-11
-99.41,-6.27343721191491e-10,-1.0416101504233264e-11
-99.4,-6.276855110521591e-10,-1.0422906179047574e-11
-99.39,-6.280275224906431e-10,-1.0429716248737505e-11
-99.38,-6.283697556902839e-10,-1.0436530906943387e-11
-99.37,-6.287122104667385e-10,-1.0443351134669628e-11
-99.36,-6.29054887423595e-10,-1.045017648541011e-11
-99.35,-6.293977866391891e-10,-1.0457006830841173e-11
-99.34,-6.297409081338902e-10,-1.0463842496606169e-11
-99.33,-6.300842521617407e-10,-1.0470683323364066e-11
-99.32,-6.304278188462618e-10,-1.0477529239871024e-11
-99.31,-6.307716083826896e-10,-1.048438044816304e-11
-99.3,-6.311156209308621e-10,-1.0491236867733108e-11
-99.29,-6.314598567592279e-10,-1.0498098173655464e-11
-99.28,-6.31804315134157e-10,-1.0504965046461847e-11
-99.27,-6.321489984125804e-10,-1.0511836936139957e-11
-99.26,-6.324939047204764e-10,-1.0518714052875838e-11
-99.25,-6.32839034967745e-10,-1.0525596414540913e-11
-99.24,-6.331843891567167e-10,-1.0532483931867985e-11
-99.23,-6.335299675687802e-10,-1.053937673776208e-11
-99.22,-6.338757703355989e-10,-1.0546274812196306e-11
-99.21,-6.342217975021941e-10,-1.0553177989508956e-11
-99.2,-6.345680495524962e-10,-1.056008637360767e-11
-99.19,-6.34914526270198e-10,-1.0566999928314168e-11
-99.18,-6.352612283264153e-10,-1.0573918975423802e-11
