M omega,Re(tilde_Psi_4),Im(tilde_Psi_4)
-4.0,-2.9292567303989745e-21,-4.299093719676254e-22
-3.999,-2.9683108021998493e-21,-4.362468573751986e-22
-3.998,-3.0078856122503938e-21,-4.426780088902219e-22
-3.997,-3.0479881039308368e-21,-4.492042131028294e-22
-3.996,-3.0886253131904068e-21,-4.5582687714641225e-22
-3.995,-3.1298043697811092e-21,-4.625474290020386e-22
-3.994,-3.1715324985079447e-21,-4.69367317807381e-22
-3.993,-3.2138170204957777e-21,-4.762880141702218e-22
-3.992,-3.256665354473087e-21,-4.833110104866013e-22
-3.991,-3.3000850180728148e-21,-4.9043782126368035e-22
-3.99,-3.3440836291505448e-21,-4.976699834473839e-22
-3.989,-3.388668907120244e-21,-5.050090567548993e-22
-3.988,-3.4338486743077945e-21,-5.124566240120988e-22
-3.987,-3.479630857322556e-21,-5.200142914959609e-22
-3.986,-3.5260234884472044e-21,-5.276836892820638e-22
-3.985,-3.573034707046076e-21,-5.354664715972256e-22
-3.984,-3.620672760992279e-21,-5.433643171773682e-22
-3.983,-3.668946008113812e-21,-5.513789296306823e-22
-3.982,-3.717862917658946e-21,-5.595120378061705e-22
-3.981,-3.767432071781128e-21,-5.677653961676505e-22
-3.98,-3.817662167043658e-21,-5.761407851732967e-22
-3.979,-3.868562015944417e-21,-5.846400116608044e-22
-3.978,-3.9201405484608985e-21,-5.932649092382577e-22
-3.977,-3.9724068136158236e-21,-6.020173386807874e-22
-3.976,-4.025369981063605e-21,-6.1089918833310395e-22
-3.975,-4.079039342697946e-21,-6.19912374517991e-22
-3.974,-4.133424314280851e-21,-6.290588419508503e-22
-3.973,-4.188534437093338e-21,-6.383405641603855e-22
-3.972,-4.244379379608125e-21,-6.477595439155166e-22
-3.971,-4.30096893918461e-21,-6.573178136586171e-22
-3.97,-4.358313043786417e-21,-6.6701743594516675e-22
-3.969,-4.41642175372182e-21,-6.768605038899167e-22
-3.968,-4.4753052634073516e-21,-6.868491416196608e-22
-3.967,-4.534973903154893e-21,-6.969855047327131e-22
-3.966,-4.595438140982571e-21,-7.072717807651892e-22
-3.965,-4.656708584449773e-21,-7.177101896641936e-22
-3.964,-4.718795982516594e-21,-7.283029842680132e-22
-3.963,-4.781711227428062e-21,-7.390524507934233e-22
-3.962,-4.845465356623444e-21,-7.499609093302087e-22
-3.961,-4.910069554670984e-21,-7.610307143430084e-22
-3.96,-4.97553515522841e-21,-7.7226425518059105e-22
-3.959,-5.041873643029551e-21,-7.836639565926731e-22
-3.958,-5.1090966558974015e-21,-7.952322792543881e-22
-3.957,-5.177215986784007e-21,-8.069717202985237e-22
-3.956,-5.246243585837506e-21,-8.188848138556387e-22
-3.955,-5.316191562496701e-21,-8.309741316021777e-22
-3.954,-5.3870721876135264e-21,-8.432422833167029e-22
-3.953,-5.458897895603775e-21,-8.556919174443601e-22
-3.952,-5.531681286626468e-21,-8.683257216697045e-22
