M omega,Re(tilde_Psi_4),Im(tilde_Psi_4)
-4.0,1.859827515319231e-20,1.9796490960895207e-21
-3.999,1.8827911242229542e-20,2.0106813425475765e-21
-3.998,1.9060379194549057e-20,2.0421808356184447e-21
-3.997,1.929571388596809e-20,2.0741544163301028e-21
-3.996,1.9533950621194077e-20,2.1066090238249343e-21
-3.995,1.977512513909067e-20,2.1395516967447032e-21
-3.994,2.0019273618008256e-20,2.1729895746348383e-21
-3.993,2.0266432681179863e-20,2.206929899368284e-21
-3.992,2.0516639402183145e-20,2.2413800165891934e-21
-3.991,2.0769931310469337e-20,2.276347377176738e-21
-3.99,2.102634639695999e-20,2.311839538729304e-21
-3.989,2.1285923119712252e-20,2.347864167069366e-21
-3.988,2.154870040965362e-20,2.384429037769317e-21
-3.987,2.1814717676386948e-20,2.4215420376985453e-21
-3.986,2.2084014814066595e-20,2.4592111665920515e-21
-3.985,2.2356632207346602e-20,2.4974445386408997e-21
-3.984,2.2632610737401724e-20,2.5362503841048114e-21
-3.983,2.2911991788022275e-20,2.575637050947195e-21
-3.982,2.319481725178364e-20,2.6156130064929338e-21
-3.981,2.348112953629139e-20,2.6561868391092344e-21
-3.98,2.3770971570502906e-20,2.697367259909859e-21
-3.979,2.4064386811126473e-20,2.739163104483065e-21
-3.978,2.4361419249098785e-20,2.7815833346435715e-21
-3.977,2.4662113416141784e-20,2.8246370402088936e-21
-3.976,2.496651439139987e-20,2.8683334408003678e-21
-3.975,2.527466780815839e-20,2.9126818876692217e-21
-3.974,2.5586619860644467e-20,2.95769186554802e-21
-3.973,2.590241731091112e-20,3.0033729945278472e-21
-3.972,2.622210749580576e-20,3.0497350319615722e-21
-3.971,2.6545738334023978e-20,3.09678787439356e-21
-3.97,2.6873358333249837e-20,3.1445415595161908e-21
-3.969,2.720501659738356e-20,3.1930062681535553e-21
-3.968,2.754076283385778e-20,3.2421923262727056e-21
-3.967,2.7880647361043404e-20,3.2921102070228298e-21
-3.966,2.822472111574619e-20,3.3427705328027464e-21
-3.965,2.8573035660795166e-20,3.3941840773570986e-21
-3.964,2.892564319272396e-20,3.4463617679016495e-21
-3.963,2.928259654954623e-20,3.499314687278074e-21
-3.962,2.964394921862634e-20,3.5530540761386525e-21
-3.961,3.0009755344646387e-20,3.6075913351612876e-21
-3.96,3.038006973767088e-20,3.662938027295238e-21
-3.959,3.075494788131008e-20,3.719105880038022e-21
-3.958,3.1134445940983414e-20,3.7761067877438925e-21
-3.957,3.1518620772284013e-20,3.833952813964328e-21
-3.956,3.190752992944573e-20,3.892656193820985e-21
-3.955,3.2301231673913815e-20,3.952229336411548e-21
-3.954,3.2699784983020557e-20,4.012684827248931e-21
-3.953,3.3103249558767126e-20,4.074035430734294e-21
-3.952,3.3511685836713015e-20,4.136294092664334e-21
-3.951,3.392515499497425e-20,4.1994739427733195e-21
-3.95,3.434371896333184e-20,4.263588297310352e-21
-3.949,3.4767440432451714e-20,4.3286506616523295e-21
-3.948,3.519638286321754e-20,4.394674732953115e-21
-3.947,3.5630610496177845e-20,4.4616744028293874e-21
-3.946,3.607018836110877e-20,4.529663760083699e-21
-3.945,3.651518228669388e-20,4.598657093465234e-21
-3.944,3.696565891032253e-20,4.6686688944688e-21
-3.943,3.742168568800813e-20,4.739713860172554e-21
-3.942,3.788333090442788e-20,4.8118068961150276e-21
-3.941,3.835066368308535e-20,4.8849631192119565e-21
-3.94,3.8823753996597506e-20,4.959197860713484e-21
-3.939,3.930267267710766e-20,5.034526669202283e-21
-3.938,3.9787491426825844e-20,5.11096531363315e-21
-3.937,4.027828282869822e-20,5.188529786414661e-21
-3.936,4.0775120357207115e-20,5.267236306533441e-21
-3.935,4.1278078389303184e-20,5.3471013227216504e-21
