M omega,Re(tilde_Psi_4),Im(tilde_Psi_4)
-4.0,1.8317130472870386e-20,-4.155162197951662e-21
-3.999,1.8546398564225296e-20,-4.199703592006494e-21
-3.998,1.877853320182162e-20,-4.2447067294432994e-21
-3.997,1.901357018444191e-20,-4.290176162499788e-21
-3.996,1.9251545757379656e-20,-4.3361164846778136e-21
-3.995,1.9492496618000985e-20,-4.382532331058808e-21
-3.994,1.9736459921375498e-20,-4.429428378620605e-21
-3.993,1.9983473285977166e-20,-4.476809346555613e-21
-3.992,2.023357479945612e-20,-4.524679996590347e-21
-3.991,2.048680302448223e-20,-4.573045133306283e-21
-3.99,2.0743197004661338e-20,-4.621909604462025e-21
-3.989,2.10027962705251e-20,-4.671278301316773e-21
-3.988,2.1265640845595282e-20,-4.7211561589550584e-21
-3.987,2.15317712525235e-20,-4.771548156612739e-21
-3.986,2.180122851930729e-20,-4.8224593180042316e-21
-3.985,2.2074054185583493e-20,-4.873894711650957e-21
-3.984,2.2350290308999887e-20,-4.925859451210982e-21
-3.983,2.2629979471666055e-20,-4.978358695809827e-21
-3.982,2.291316478668446e-20,-5.031397650372428e-21
-3.981,2.3199889904762755e-20,-5.08498156595622e-21
-3.98,2.3490199020908257e-20,-5.1391157400853196e-21
-3.979,2.3784136881205727e-20,-5.1938055170857845e-21
-3.978,2.4081748789679358e-20,-5.249056288421918e-21
-3.977,2.4383080615240142e-20,-5.304873493033595e-21
-3.976,2.468817879871955e-20,-5.361262617674587e-21
-3.975,2.499709035999072e-20,-5.4182291972518416e-21
-3.974,2.5309862905178132e-20,-5.475778815165704e-21
-3.973,2.5626544633956957e-20,-5.5339171036510404e-21
-3.972,2.5947184346943114e-20,-5.5926497441192325e-21
-3.971,2.6271831453175223e-20,-5.651982467501015e-21
-3.97,2.6600535977689574e-20,-5.71192105459012e-21
-3.969,2.6933348569189242e-20,-5.772471336387686e-21
-3.968,2.727032050780855e-20,-5.833639194447418e-21
-3.967,2.761150371297406e-20,-5.895430561221435e-21
-3.966,2.795695075136325e-20,-5.9578514204067865e-21
-3.965,2.830671484496216e-20,-6.020907807292593e-21
-3.964,2.8660849879223174e-20,-6.0846058091077756e-21
-3.963,2.9019410411324185e-20,-6.148951565369319e-21
-3.962,2.938245167853046e-20,-6.213951268231051e-21
-3.961,2.9750029606660394e-20,-6.2796111628328694e-21
-3.96,3.012220081865651e-20,-6.3459375476503945e-21
-3.959,3.0499022643262984e-20,-6.412936774844985e-21
-3.958,3.088055312381102e-20,-6.480615250614079e-21
-3.957,3.1266851027113386e-20,-6.548979435541817e-21
-3.956,3.165797585246955e-20,-6.618035844949882e-21
-3.955,3.205398784078265e-20,-6.687791049248524e-21
-3.954,3.245494798378986e-20,-6.758251674287709e-21
-3.953,3.286091803340735e-20,-6.829424401708336e-21
-3.952,3.327196051119151e-20,-6.901315969293481e-21
-3.951,3.368813871791761e-20,-6.973933171319586e-21
-3.95,3.41095167432776e-20,-7.04728285890758e-21
-3.949,3.453615947569835e-20,-7.121371940373817e-21
-3.948,3.496813261228193e-20,-7.19620738158083e-21
-3.947,3.540550266886937e-20,-7.271796206287787e-21
-3.946,3.5848336990229484e-20,-7.348145496500621e-21
-3.945,3.629670376037432e-20,-7.425262392821756e-21
-3.944,3.675067201300273e-20,-7.503154094799372e-21
-3.943,3.721031164207373e-20,-7.581827861276117e-21
-3.942,3.7675693412511215e-20,-7.66129101073723e-21
-3.941,3.814688897104167e-20,-7.741550921657984e-21
-3.94,3.8623970857166565e-20,-7.822615032850377e-21
-3.939,3.910701251427099e-20,-7.904490843809e-21
-3.938,3.9596088300870366e-20,-7.987185915056013e-21
-3.937,4.009127350199686e-20,-8.070707868485135e-21
-3.936,4.0592644340727245e-20,-8.155064387704576e-21
-3.935,4.1100277989853925e-20,-8.240263218378847e-21
-3.934,4.161425258370105e-20,-8.326312168569323e-21
-3.933,4.213464723008728e-20,-8.413219109073521e-21
-3.932,4.266154202243726e-20,-8.500991973762966e-21
-3.931,4.319501805204347e-20,-8.58963875991958e-21
-3.93,4.373515742048039e-20,-8.679167528570504e-21
-3.929,4.42820432521729e-20,-8.769586404821224e-21
-3.928,4.483575970712078e-20,-8.860903578186967e-21
-3.927,4.53963919937812e-20,-8.953127302922204e-21
-3.926,4.596402638211128e-20,-9.046265898348202e-21
-3.925,4.653875021677261e-20,-9.140327749178519e-21
-3.924,4.712065193049976e-20,-9.235321305842315e-21
-3.923,4.770982105763486e-20,-9.331255084805389e-21
-3.922,4.8306348247830194e-20,-9.428137668888842e-21
-3.921,4.891032527992104e-20,-9.52597770758523e-21
-3.92,4.952184507597076e-20,-9.624783917372108e-21
-3.919,5.0141001715490306e-20,-9.724565082022854e-21
-3.918,5.07678904498343e-20,-9.82533005291464e-21
-3.917,5.14026077167759e-20,-9.92708774933343e-21
-3.916,5.2045251155262664e-20,-1.0029847158775901e-20
-3.915,5.269591962035558e-20,-1.0133617337248127e-20
-3.914,5.3354713198353677e-20,-1.0238407409560926e-20
-3.913,5.4021733222106376e-20,-1.0344226569621721e-20
-3.912,5.469708228651598e-20,-1.0451084080722791e-20
-3.911,5.538086426423267e-20,-1.0558989275825756e-20
-3.91,5.607318432154435e-20,-1.0667951557842177e-20
-3.909,5.677414893446377e-20,-1.0777980399910115e-20
-3.908,5.748386590501542e-20,-1.0889085345666503e-20
-3.907,5.820244437772456e-20,-1.100127600951518e-20
-3.906,5.892999485631098e-20,-1.1114562076890445e-20
-3.905,5.966662922059012e-20,-1.1228953304515948e-20
-3.904,6.041246074358379e-20,-1.1344459520658806e-20
-3.903,6.116760410884351e-20,-1.1461090625378718e-20
-3.902,6.193217542798881e-20,-1.1578856590771975e-20
-3.901,6.270629225846319e-20,-1.1697767461210146e-20
-3.9,6.349007362151062e-20,-1.1817833353573309e-20
-3.899,6.428364002037504e-20,-1.1939064457477609e-20
-3.898,6.508711345872595e-20,-1.2061471035497002e-20
-3.897,6.590061745931242e-20,-1.2185063423378968e-20
-3.896,6.672427708284901e-20,-1.2309852030254039e-20
-3.895,6.755821894713576e-20,-1.243584733883891e-20
-3.894,6.840257124641567e-20,-1.2563059905632978e-20
-3.893,6.925746377097246e-20,-1.2691500361108091e-20
-3.892,7.012302792697142e-20,-1.2821179409891298e-20
-3.891,7.09993967565466e-20,-1.2952107830940408e-20
-3.89,7.188670495813729e-20,-1.3084296477712131e-20
-3.889,7.278508890707687e-20,-1.3217756278322615e-20
-3.888,7.369468667643716e-20,-1.335249823570011e-20
-3.887,7.461563805813138e-20,-1.348853342772959e-20
-3.886,7.55480845842792e-20,-1.362587300738907e-20
-3.885,7.649216954883659e-20,-1.3764528202877382e-20
-3.884,7.74480380294944e-20,-1.3904510317733217e-20
-3.883,7.841583690984843e-20,-1.4045830730945122e-20
-3.882,7.939571490184472e-20,-1.418850089705227e-20
-3.881,8.038782256850328e-20,-1.4332532346235714e-20
-3.88,8.139231234692387e-20,-1.4477936684399887e-20
-3.879,8.240933857157706e-20,-1.462472559324406e-20
-3.878,8.343905749788443e-20,-1.477291083032354e-20
-3.877,8.448162732609126e-20,-1.4922504229100277e-20
-3.876,8.553720822543536e-20,-1.5073517698982668e-20
-3.875,8.660596235861583e-20,-1.5225963225354206e-20
-3.874,8.768805390656534e-20,-1.537985286959075e-20
-3.873,8.878364909352972e-20,-1.553519876906609e-20
-3.872,8.989291621245873e-20,-1.56920131371455e-20
-3.871,9.101602565071173e-20,-1.5850308263167016e-20
-3.87,9.215314991608228e-20,-1.6010096512410087e-20
-3.869,9.330446366314561e-20,-1.6171390326051298e-20
-3.868,9.44701437199328e-20,-1.633420222110685e-20
-3.867,9.565036911493595e-20,-1.6498544790361472e-20
-3.866,9.684532110444823e-20,-1.6664430702283405e-20
