t/M,Re(Psi_4),Im(Psi_4)
-100.0,-6.07599554797689e-10,-8.52627867119035e-12
-99.99,-6.079285913872972e-10,-8.531815280938592e-12
-99.98,-6.08257839887706e-10,-8.537356020018777e-12
-99.97,-6.085873005449626e-10,-8.542900925689008e-12
-99.96,-6.08916973522699e-10,-8.548449899643786e-12
-99.95,-6.092468589236392e-10,-8.554003204895868e-12
-99.94,-6.095769567479228e-10,-8.55956061271792e-12
-99.93,-6.099072677436773e-10,-8.565121907947134e-12
-99.92,-6.102377913883089e-10,-8.57068786965289e-12
-99.91,-6.10568528268004e-10,-8.576257863131529e-12
-99.9,-6.108994782944679e-10,-8.581832071462547e-12
-99.89,-6.112306417211177e-10,-8.587410363107618e-12
-99.88,-6.11562018817254e-10,-8.5929929146557e-12
-99.87,-6.118936095273553e-10,-8.598579653596957e-12
-99.86,-6.122254141847708e-10,-8.604170655048576e-12
-99.85,-6.125574327544632e-10,-8.609765743602526e-12
-99.84,-6.128896650021998e-10,-8.615364557297917e-12
-99.83,-6.132221132474687e-10,-8.620968601797165e-12
-99.82,-6.135547749013916e-10,-8.626576509718945e-12
-99.81,-6.138876513448071e-10,-8.632188438521677e-12
-99.8,-6.142207427076979e-10,-8.637804843047288e-12
-99.79,-6.145540490637158e-10,-8.643425200956767e-12
-99.78,-6.148875704930373e-10,-8.649049949152403e-12
-99.77,-6.152213072989571e-10,-8.654678939369384e-12
-99.76,-6.155552596418734e-10,-8.660312176577189e-12
-99.75,-6.158894275063886e-10,-8.665949518782072e-12
-99.74,-6.162238114819462e-10,-8.671591326950842e-12
-99.73,-6.165584112357287e-10,-8.67723719147622e-12
-99.72,-6.168932270936867e-10,-8.68288732859692e-12
-99.71,-6.172282593107925e-10,-8.68854188010313e-12
-99.7,-6.175635079056601e-10,-8.694200651815276e-12
-99.69,-6.178989730892498e-10,-8.699863427644274e-12
-99.68,-6.182346552911222e-10,-8.705530828114791e-12
-99.67,-6.185705542409916e-10,-8.71120235359162e-12
-99.66,-6.189066703171971e-10,-8.716878158436064e-12
-99.65,-6.192430038371146e-10,-8.722558360279369e-12
-99.64,-6.195795545413162e-10,-8.72824274587599e-12
-99.63,-6.199163228101147e-10,-8.733931348871407e-12
-99.62,-6.202533091731152e-10,-8.739624329823578e-12
-99.61,-6.205905132185925e-10,-8.745321496653257e-12
-99.6,-6.209279355596159e-10,-8.751023252078021e-12
-99.59,-6.212655756754293e-10,-8.756728940831718e-12
-99.58,-6.216034345887041e-10,-8.762439132756719e-12
-99.57,-6.219415121815368e-10,-8.76815410615277e-12
-99.56,-6.222798081453977e-10,-8.773872409898945e-12
-99.55,-6.226183231724027e-10,-8.779595541905981e-12
-99.54,-6.229570573282719e-10,-8.785322936701627e-12
-99.53,-6.232960105471122e-10,-8.791054741595437e-12
-99.52,-6.236351832879493e-10,-8.79679081086389e-12
-99.51,-6.239745755570618e-10,-8.802531272495106e-12
-99.5,-6.243141876114196e-10,-8.808275933957287e-12
-99.49,-6.246540195264589e-10,-8.814025030517646e-12
-99.48,-6.249940711886483e-10,-8.819778434896082e-12
