t/M,Re(Psi_4),Im(Psi_4)
-100.0,-6.076620947239283e-10,-4.83971946315947e-12
-99.99,-6.079911791817484e-10,-4.8428622538790085e-12
-99.98,-6.083204755986925e-10,-4.8460074277628345e-12
-99.97,-6.086499842335533e-10,-4.849154935334386e-12
-99.96,-6.089797052749729e-10,-4.85230480499991e-12
-99.95,-6.0930963869016e-10,-4.85545704741879e-12
-99.94,-6.096397846682033e-10,-4.858611693991794e-12
-99.93,-6.099701438715227e-10,-4.861768586149272e-12
-99.92,-6.103007156540931e-10,-4.864928019196108e-12
-99.91,-6.106315007520124e-10,-4.868089787571166e-12
-99.9,-6.109624990492133e-10,-4.871253942056505e-12
-99.89,-6.112937107841505e-10,-4.874420440067561e-12
-99.88,-6.116251362362462e-10,-4.8775893191537625e-12
-99.87,-6.119567753511955e-10,-4.880760587644988e-12
-99.86,-6.122886284213778e-10,-4.883934275790327e-12
-99.85,-6.126206955350723e-10,-4.887110280902569e-12
-99.84,-6.129529765763447e-10,-4.8902885138470314e-12
-99.83,-6.13285473032484e-10,-4.89346951946405e-12
-99.82,-6.136181833280523e-10,-4.896652803159614e-12
-99.81,-6.139511084393876e-10,-4.899838405805263e-12
-99.8,-6.142842484710144e-10,-4.9030264759125114e-12
-99.79,-6.146176035636835e-10,-4.906216872627023e-12
-99.78,-6.149511738209442e-10,-4.90940969407837e-12
-99.77,-6.15284959439922e-10,-4.91260496139659e-12
-99.76,-6.156189606539877e-10,-4.915802633855607e-12
-99.75,-6.159531773945026e-10,-4.919002666213895e-12
-99.74,-6.162876102825849e-10,-4.922205144405355e-12
-99.73,-6.166222590807751e-10,-4.92541001766505e-12
-99.72,-6.169571239679005e-10,-4.928617281021072e-12
-99.71,-6.172922052436679e-10,-4.9318270285600584e-12
-99.7,-6.176275029663963e-10,-4.935039164764772e-12
-99.69,-6.179630174056331e-10,-4.938253644002071e-12
-99.68,-6.182987487123854e-10,-4.941470693625177e-12
-99.67,-6.186346969647981e-10,-4.9446901260031545e-12
-99.66,-6.18970862324959e-10,-4.947911882415017e-12
-99.65,-6.193072450865747e-10,-4.951136235676732e-12
-99.64,-6.196438452032485e-10,-4.954362931928971e-12
-99.63,-6.199806629708764e-10,-4.957592015309974e-12
-99.62,-6.20317698723308e-10,-4.9608236256228374e-12
-99.61,-6.206549522898677e-10,-4.9640576369005025e-12
-99.6,-6.209924240916161e-10,-4.967294117505127e-12
-99.59,-6.213301139249807e-10,-4.970532974804127e-12
-99.58,-6.216680224416832e-10,-4.973774295318768e-12
-99.57,-6.220061494990161e-10,-4.977018315259525e-12
-99.56,-6.223444953660092e-10,-4.980264315896529e-12
-99.55,-6.226830601855141e-10,-4.983513040970718e-12
-99.54,-6.230218441359159e-10,-4.986764158762199e-12
-99.53,-6.233608472234435e-10,-4.990017762267945e-12
-99.52,-6.23700069869026e-10,-4.993273806548945e-12
-99.51,-6.240395120536561e-10,-4.9965323409620514e-12
-99.5,-6.243791740881489e-10,-4.999793280950714e-12
-99.49,-6.247190560781572e-10,-5.003056710622297e-12
-99.48,-6.250591580154609e-10,-5.006322575718277e-12
-99.47,-6.25399480363185e-10,-5.009591003067547e-12
-99.46,-6.257400230473502e-10,-5.0128618252348465e-12
-99.45,-6.260807863005216e-10,-5.016135148143219e-12
-99.44,-6.264217704441762e-10,-5.019410933525105e-12
-99.43,-6.267629753951645e-10,-5.022689219956374e-12
-99.42,-6.271044014780669e-10,-5.025969933138263e-12
-99.41,-6.274460487867728e-10,-5.029253169135604e-12
-99.4,-6.277879175282885e-10,-5.032538872484944e-12
-99.39,-6.281300077505743e-10,-5.035827191569328e-12
-99.38,-6.284723200717413e-10,-5.039117718802939e-12
-99.37,-6.288148539047003e-10,-5.0424109202674495e-12
-99.36,-6.291576099547443e-10,-5.04570663013722e-12
-99.35,-6.295005883825171e-10,-5.049004721226384e-12
-99.34,-6.298437891095197e-10,-5.052305396140782e-12
-99.33,-6.301872124716004e-10,-5.0556085456815e-12
-99.32,-6.305308585985584e-10,-5.058914169858377e-12
-99.31,-6.308747275727739e-10,-5.062222340505052e-12
-99.3,-6.312188196600915e-10,-5.065532988681843e-12
-99.29,-6.315631350766498e-10,-5.068846131602842e-12
-99.28,-6.31907673440765e-10,-5.07216187359832e-12
-99.27,-6.322524362412624e-10,-5.075479981095886e-12
-99.26,-6.325974223146283e-10,-5.07880065249115e-12
-99.25,-6.329426323940351e-10,-5.082123926002868e-12
-99.24,-6.332880665382457e-10,-5.085449634564886e-12
-99.23,-6.336337250028336e-10,-5.088777883941713e-12
-99.22,-6.339796078295582e-10,-5.0921086720872105e-12
-99.21,-6.343257152286793e-10,-5.095441935757398e-12
-99.2,-6.346720475026016e-10,-5.09877773205501e-12
-99.19,-6.35018604627225e-10,-5.102116054647505e-12
-99.18,-6.353653869802416e-10,-5.10545695851909e-12
-99.17,-6.357123945270753e-10,-5.108800357974205e-12
-99.16,-6.360596274867282e-10,-5.112146303250549e-12
-99.15,-6.364070861036311e-10,-5.115494817088459e-12
-99.14,-6.367547705295779e-10,-5.118845807252096e-12
-99.13,-6.371026808145561e-10,-5.122199390991468e-12
-99.12,-6.374508173806572e-10,-5.125555505501534e-12
-99.11,-6.377991801893149e-10,-5.1289141125079945e-12
-99.1,-6.381477694840237e-10,-5.132275259629602e-12
-99.09,-6.384965852301586e-10,-5.135639089073509e-12
-99.08,-6.388456279185825e-10,-5.139005406224703e-12
-99.07,-6.391948975977939e-10,-5.142374240137728e-12
-99.06,-6.395443943609508e-10,-5.145745684723297e-12
-99.05,-6.398941184336676e-10,-5.149119605185138e-12
-99.04,-6.402440701748451e-10,-5.1524961363729065e-12
-99.03,-6.405942494618192e-10,-5.155875220028954e-12
-99.02,-6.409446566088041e-10,-5.159256887552028e-12
-99.01,-6.412952917878578e-10,-5.162641109253708e-12
-99.0,-6.41646155012477e-10,-5.1660279278807336e-12
-98.99,-6.419972465859157e-10,-5.169417345239282e-12
-98.98,-6.423485668658297e-10,-5.172809213839694e-12
-98.97,-6.427001157621579e-10,-5.176203759919238e-12
-98.96,-6.43051893444803e-10,-5.179600878605847e-12
-98.95,-6.43403900201619e-10,-5.183000533436249e-12
-98.94,-6.437561362169965e-10,-5.186402844707822e-12
-98.93,-6.441086015704416e-10,-5.18980766747085e-12
-98.92,-6.44461296550545e-10,-5.193215055951772e-12
-98.91,-6.448142210529376e-10,-5.196625089458197e-12
-98.9,-6.451673759151933e-10,-5.200037549448589e-12
-98.89,-6.455207603589197e-10,-5.2034529094951716e-12
-98.88,-6.4587437526285e-10,-5.206870714564587e-12
-98.87,-6.462282205566547e-10,-5.210291159677755e-12
-98.86,-6.465822964295914e-10,-5.2137141588123436e-12
-98.85,-6.469366031458487e-10,-5.21713976795621e-12
-98.84,-6.472911407391526e-10,-5.220567986733914e-12
-98.83,-6.476459095207837e-10,-5.223998787435902e-12
-98.82,-6.480009095207817e-10,-5.227432265684293e-12
-98.81,-6.483561411654262e-10,-5.2308682007088805e-12
-98.8,-6.487116041708463e-10,-5.234306940375284e-12
-98.79,-6.490672990760466e-10,-5.237748256746419e-12
-98.78,-6.494232261934526e-10,-5.241192133507239e-12
-98.77,-6.49779385230458e-10,-5.244638656220242e-12
-98.76,-6.501357767068753e-10,-5.248087779636627e-12
-98.75,-6.504924006607017e-10,-5.251539597798002e-12
-98.74,-6.508492573867955e-10,-5.2549939495157765e-12
-98.73,-6.512063468935955e-10,-5.258450985143768e-12
-98.72,-6.515636693359675e-10,-5.261910806834943e-12
-98.71,-6.519212252989056e-10,-5.265372941965728e-12
-98.7,-6.522790145755039e-10,-5.2688378799856716e-12
-98.69,-6.526370374275573e-10,-5.272305402224222e-12
-98.68,-6.529952938866614e-10,-5.275775675537907e-12
-98.67,-6.533537843927026e-10,-5.279248509546754e-12
-98.66,-6.537125091010051e-10,-5.282723968773008e-12
-98.65,-6.540714678612605e-10,-5.2862021475552655e-12
-98.64,-6.544306611416509e-10,-5.2896829822820545e-12
-98.63,-6.547900897847762e-10,-5.293166373193011e-12
-98.62,-6.551497518184892e-10,-5.296652534721757e-12
-98.61,-6.555096497019385e-10,-5.300141291445165e-12
-98.6,-6.558697824964567e-10,-5.303632726004951e-12
-98.59,-6.562301507892595e-10,-5.3071268311272e-12
-98.58,-6.565907547460661e-10,-5.310623592897686e-12
-98.57,-6.569515941979742e-10,-5.314122978538563e-12
-98.56,-6.573126695018667e-10,-5.317625073528478e-12
-98.55,-6.576739810044759e-10,-5.321129870018552e-12
-98.54,-6.580355284208827e-10,-5.3246375747446524e-12
-98.53,-6.583973127917217e-10,-5.328147423759382e-12
-98.52,-6.587593335566842e-10,-5.3316602279687274e-12
-98.51,-6.591215910412796e-10,-5.335175698088127e-12
-98.5,-6.594840854290107e-10,-5.338693859184189e-12
-98.49,-6.598468170284958e-10,-5.342214719835649e-12
-98.48,-6.602097858936576e-10,-5.3457382275188465e-12
-98.47,-6.605729921969811e-10,-5.34926445397103e-12
-98.46,-6.609364363446944e-10,-5.352793304789703e-12
-98.45,-6.61300118268974e-10,-5.356324922481427e-12
-98.44,-6.616640380111231e-10,-5.359859278457696e-12
-98.43,-6.620281962971587e-10,-5.363396295260352e-12
-98.42,-6.623925928701306e-10,-5.366935988821181e-12
-98.41,-6.627572280772124e-10,-5.370478386780169e-12
-98.4,-6.631221019039202e-10,-5.3740234923789445e-12
-98.39,-6.634872146966822e-10,-5.377571360279923e-12
-98.38,-6.638525665612924e-10,-5.381121899702534e-12
-98.37,-6.64218157863598e-10,-5.384675143657843e-12
-98.36,-6.645839886446738e-10,-5.388231150410375e-12
-98.35,-6.649500589962785e-10,-5.3917898046418075e-12
-98.34,-6.653163693615235e-10,-5.395351240213777e-12
-98.33,-6.656829194964276e-10,-5.39891530568859e-12
-98.32,-6.660497099519674e-10,-5.402482194657382e-12
-98.31,-6.664167407338337e-10,-5.406051802140637e-12
-98.3,-6.667840120444453e-10,-5.409624057898845e-12
-98.29,-6.671515243252994e-10,-5.4131991479367295e-12
-98.28,-6.675192774770677e-10,-5.416776898181959e-12
-98.27,-6.678872716904602e-10,-5.420357468152701e-12
-98.26,-6.682555071935563e-10,-5.423940734278272e-12
-98.25,-6.686239838833319e-10,-5.4275267018916e-12
-98.24,-6.689927029299538e-10,-5.4311153950642676e-12
-98.23,-6.693616635075549e-10,-5.434706903070078e-12
-98.22,-6.697308660698782e-10,-5.43830119531321e-12
-98.21,-6.701003109347252e-10,-5.441898135752159e-12
-98.2,-6.704699981273988e-10,-5.445497914223075e-12
-98.19,-6.708399279631041e-10,-5.449100417532774e-12
-98.18,-6.71210100479931e-10,-5.452705665974259e-12
-98.17,-6.715805160467977e-10,-5.456313731509642e-12
-98.16,-6.719511746902259e-10,-5.4599243469346695e-12
-98.15,-6.723220768037265e-10,-5.463538004647573e-12
-98.14,-6.726932222005184e-10,-5.467154355585762e-12
-98.13,-6.730646114675638e-10,-5.470773446985533e-12
-98.12,-6.734362444976196e-10,-5.474395317204094e-12
-98.11,-6.738081217305068e-10,-5.4780199423164026e-12
-98.1,-6.741802430965067e-10,-5.4816474025880214e-12
-98.09,-6.745526090911517e-10,-5.485277567162491e-12
-98.08,-6.749252195072922e-10,-5.488910558294752e-12
-98.07,-6.752980747129911e-10,-5.4925464047904905e-12
