t/M,Re(Psi_4),Im(Psi_4)
-100.0,-9.708776800529658e-11,-1.2505519193542218e-12
-99.99,-9.71414906320539e-11,-1.2513823373962557e-12
-99.98,-9.719524887071561e-11,-1.252213380538628e-12
-99.97,-9.724904238532725e-11,-1.2530452355892288e-12
-99.96,-9.730287116792073e-11,-1.253877575016157e-12
-99.95,-9.735673583874479e-11,-1.254710392439521e-12
-99.94,-9.741063558657887e-11,-1.2555442734577504e-12
-99.93,-9.746457075312677e-11,-1.2563785563946063e-12
-99.92,-9.751854162692421e-11,-1.257213502523331e-12
-99.91,-9.757254803837806e-11,-1.2580490784840722e-12
-99.9,-9.762659002905809e-11,-1.2588852526482335e-12
-99.89,-9.768066764809707e-11,-1.259722228166288e-12
-99.88,-9.773478086359619e-11,-1.2605596773677167e-12
-99.87,-9.778892957896562e-11,-1.2613979140995398e-12
-99.86,-9.784311426643968e-11,-1.262236668904803e-12
-99.85,-9.789733472480549e-11,-1.2630761224146283e-12
-99.84,-9.795159120948344e-11,-1.2639148481458338e-12
-99.83,-9.80058823215167e-11,-1.2647572906017167e-12
-99.82,-9.806020994848221e-11,-1.2655984161149395e-12
-99.81,-9.811457336808301e-11,-1.266440482993227e-12
-99.8,-9.816897275883806e-11,-1.2672831305748445e-12
-99.79,-9.82234077735345e-11,-1.268126465485497e-12
-99.78,-9.827787890135167e-11,-1.268970349486049e-12
-99.77,-9.833238580532154e-11,-1.269815092417017e-12
-99.76,-9.83869287838953e-11,-1.270660408390159e-12
-99.75,-9.844150747056617e-11,-1.2715064024365191e-12
-99.74,-9.849612267695869e-11,-1.2723529074904496e-12
-99.73,-9.855077362211017e-11,-1.2732001789690688e-12
-99.72,-9.860546077130077e-11,-1.2740481349017422e-12
-99.71,-9.866018388642933e-11,-1.27489660553772e-12
-99.7,-9.871494322215199e-11,-1.2757458493551728e-12
-99.69,-9.876973870509517e-11,-1.276595722615447e-12
-99.68,-9.882457033419714e-11,-1.2774461906819764e-12
-99.67,-9.887943809839038e-11,-1.2782974317982382e-12
-99.66,-9.893434198321906e-11,-1.27914940983209e-12
-99.65,-9.898928243058946e-11,-1.2800018756781252e-12
-99.64,-9.90442590707168e-11,-1.2808548725729793e-12
-99.63,-9.909927230681143e-11,-1.2817085736350445e-12
-99.62,-9.915432135950278e-11,-1.2825631557113737e-12
-99.61,-9.920940704136756e-11,-1.2834181502880304e-12
-99.6,-9.92645290890528e-11,-1.2842743862943556e-12
-99.59,-9.931968769271787e-11,-1.2851304503908562e-12
-99.58,-9.937488262134475e-11,-1.285987588477921e-12
-99.57,-9.94301141012574e-11,-1.2868451711387471e-12
-99.56,-9.948538203362472e-11,-1.2877037295744207e-12
-99.55,-9.95406864360616e-11,-1.2885628923163397e-12
-99.54,-9.959602765186736e-11,-1.2894226186214393e-12
-99.53,-9.965140529862394e-11,-1.290283129358573e-12
-99.52,-9.970681952643574e-11,-1.2911441202929742e-12
-99.51,-9.976227058264627e-11,-1.2920058859491837e-12
-99.5,-9.981775819449721e-11,-1.2928682724584578e-12
-99.49,-9.987328260021605e-11,-1.2937313869225809e-12
-99.48,-9.992884380786974e-11,-1.2945950147134349e-12
-99.47,-9.998444151610943e-11,-1.2954595099531137e-12
-99.46,-1.0004007633214627e-10,-1.2963246406452514e-12
-99.45,-1.0009574765344508e-10,-1.2971903966778232e-12
-99.44,-1.0015145592515789e-10,-1.2980567837501356e-12
-99.43,-1.0020720123953746e-10,-1.2989238313194758e-12
-99.42,-1.0026298331544117e-10,-1.2997915631284217e-12
-99.41,-1.0031880237605922e-10,-1.3006600216404436e-12
-99.4,-1.0037465840196557e-10,-1.3015291160473357e-12
-99.39,-1.0043055132583157e-10,-1.302398860252809e-12
-99.38,-1.0048648131299927e-10,-1.3032693333737498e-12
-99.37,-1.0054244843133837e-10,-1.304140708658574e-12
-99.36,-1.0059845268991138e-10,-1.3050122782793866e-12
-99.35,-1.0065449398059251e-10,-1.3058847521682902e-12
-99.34,-1.0071057241492954e-10,-1.3067578550984848e-12
-99.33,-1.0076668799044206e-10,-1.3076317993822976e-12
-99.32,-1.0082284070642674e-10,-1.3085062492754707e-12
-99.31,-1.0087903071656852e-10,-1.309381431810751e-12
-99.3,-1.009352579564018e-10,-1.3102572558805552e-12
-99.29,-1.009915223817916e-10,-1.3111338213714627e-12
-99.28,-1.0104782423155914e-10,-1.312011128111793e-12
-99.27,-1.0110416337985673e-10,-1.3128888534046891e-12
-99.26,-1.0116054004674538e-10,-1.3137675503393423e-12
-99.25,-1.0121695387045545e-10,-1.3146467495583476e-12
-99.24,-1.0127340522247957e-10,-1.3155266096313558e-12
-99.23,-1.0132989398668565e-10,-1.3164072435572914e-12
-99.22,-1.0138642023198513e-10,-1.3172884405377043e-12
-99.21,-1.0144298408606865e-10,-1.3181704771499152e-12
-99.2,-1.0149958529174925e-10,-1.319053212383241e-12
-99.19,-1.0155622412642336e-10,-1.3199366584459947e-12
-99.18,-1.0161290066136036e-10,-1.3208205300210894e-12
-99.17,-1.0166961476213858e-10,-1.3217051956850928e-12
-99.16,-1.017263663735963e-10,-1.322590711626597e-12
-99.15,-1.017831559308066e-10,-1.3234767640874213e-12
-99.14,-1.0183998305114888e-10,-1.3243634910260611e-12
-99.13,-1.0189684784491084e-10,-1.3252509995268436e-12
-99.12,-1.019537505536804e-10,-1.3261391978253932e-12
-99.11,-1.0201069096011165e-10,-1.327027975547762e-12
-99.1,-1.0206766913782717e-10,-1.3279173891739324e-12
-99.09,-1.0212468533534112e-10,-1.3288077048381412e-12
-99.08,-1.0218173933416558e-10,-1.3296986481561824e-12
-99.07,-1.0223883133935504e-10,-1.3305902354556403e-12
-99.06,-1.0229596113919197e-10,-1.331482517338602e-12
-99.05,-1.0235312892692153e-10,-1.3323755670904332e-12
-99.04,-1.0241033479359156e-10,-1.3332692382499016e-12
-99.03,-1.0246757862484075e-10,-1.3341636285562392e-12
-99.02,-1.0252486060431837e-10,-1.335058704445728e-12
-99.01,-1.0258218070321106e-10,-1.335954861757288e-12
-99.0,-1.0263953859971491e-10,-1.3368510726950823e-12
-98.99,-1.0269693483960337e-10,-1.3377478483088424e-12
-98.98,-1.027543693834177e-10,-1.3386457944265761e-12
-98.97,-1.0281184205605331e-10,-1.339544415260671e-12
-98.96,-1.0286935288386847e-10,-1.3404437048758361e-12
