t/M,Re(Psi_4),Im(Psi_4)
-100.0,-9.705633715871857e-11,-2.4248207423321013e-12
-99.99,-9.711003574952805e-11,-2.4264307939504334e-12
-99.98,-9.716376938490526e-11,-2.42804230452654e-12
-99.97,-9.721753858263246e-11,-2.429654551805923e-12
-99.96,-9.727134304234628e-11,-2.4312687161301783e-12
-99.95,-9.732518201857018e-11,-2.4328840688038125e-12
-99.94,-9.737905879579924e-11,-2.4345003319802056e-12
-99.93,-9.743296906335085e-11,-2.4361173570065623e-12
-99.92,-9.748691593188294e-11,-2.437736916799467e-12
-99.91,-9.754089785802679e-11,-2.4393570795035074e-12
-99.9,-9.759491516936095e-11,-2.4409782546415416e-12
-99.89,-9.764896852143998e-11,-2.442600492077642e-12
-99.88,-9.770305709692578e-11,-2.4442246040253465e-12
-99.87,-9.77571814854991e-11,-2.4458500298300233e-12
-99.86,-9.781134131388493e-11,-2.4474756211773378e-12
-99.85,-9.786553733678924e-11,-2.449103567711087e-12
-99.84,-9.791976819266681e-11,-2.450732884563725e-12
-99.83,-9.797403659086615e-11,-2.4523631205159913e-12
-99.82,-9.802833887016602e-11,-2.4539941979951393e-12
-99.81,-9.808267784255897e-11,-2.4556266880752942e-12
-99.8,-9.813705225228144e-11,-2.4572606414129718e-12
-99.79,-9.819146232218114e-11,-2.45889594626392e-12
-99.78,-9.824590820660721e-11,-2.460532282760123e-12
-99.77,-9.830039132329633e-11,-2.462169476953774e-12
-99.76,-9.8354909293199e-11,-2.4638085915863604e-12
-99.75,-9.84094627274478e-11,-2.4654502200164536e-12
-99.74,-9.846405377326115e-11,-2.4670902011263945e-12
-99.73,-9.851867974270195e-11,-2.4687330191845e-12
-99.72,-9.857334164204686e-11,-2.470376873928051e-12
-99.71,-9.862804019779667e-11,-2.472022133321242e-12
-99.7,-9.868277504888628e-11,-2.4736684672198346e-12
-99.69,-9.873754563867022e-11,-2.475316611330931e-12
-99.68,-9.879235196210681e-11,-2.4769652772419727e-12
-99.67,-9.884719476685155e-11,-2.4786158391784252e-12
-99.66,-9.890207464883825e-11,-2.480267452829725e-12
-99.65,-9.895698929340149e-11,-2.4819201974843722e-12
-99.64,-9.901194066775293e-11,-2.4835742999466793e-12
-99.63,-9.90669288142268e-11,-2.485229350148551e-12
-99.62,-9.912195280920265e-11,-2.4868863750334924e-12
-99.61,-9.917701320120215e-11,-2.488544486007205e-12
-99.6,-9.923211073291969e-11,-2.4902035216840022e-12
-99.59,-9.928724380645607e-11,-2.4918638375712797e-12
-99.58,-9.934241365499517e-11,-2.4935258828217377e-12
-99.57,-9.939761898363913e-11,-2.495189067629103e-12
-99.56,-9.9452862612422e-11,-2.496853578701035e-12
