t/M,Re(Psi_4),Im(Psi_4)
-100.0,2.7259303985246816e-9,-5.540130411335003e-21
-99.99,2.7273760145694904e-9,-4.985793827448263e-21
-99.98,2.728822542715237e-9,2.8757558383929892e-21
-99.97,2.7302699836105175e-9,-1.050165853229017e-20
-99.96,2.7317183379993125e-9,-4.8693184362813986e-21
-99.95,2.7331676064834466e-9,5.192861189522687e-22
-99.94,2.7346177895537924e-9,-1.1156832607603779e-21
-99.93,2.7360688881970373e-9,4.018400995256808e-21
-99.92,2.7375209029144263e-9,-3.801627350585145e-21
-99.91,2.7389738342252026e-9,4.8838778601772556e-21
-99.9,2.7404276832290602e-9,2.507995575542058e-21
-99.89,2.7418824502896232e-9,1.3448593776396242e-21
-99.88,2.743338136131344e-9,5.2796784949757664e-21
-99.87,2.744794741346424e-9,-4.098208207722993e-21
-99.86,2.7462522667226174e-9,-3.1011572898177543e-21
-99.85,2.7477107130275152e-9,3.887905418116155e-21
-99.84,2.7491700806653054e-9,-4.905447377060009e-21
-99.83,2.7506303703366197e-9,2.0528787693159783e-21
-99.82,2.752091582932532e-9,1.7988977080215664e-21
-99.81,2.7535537190381146e-9,3.596716940198995e-22
-99.8,2.75501677914101e-9,-4.266450439408463e-21
-99.79,2.7564807644574597e-9,9.365484230491177e-21
-99.78,2.7579456750449145e-9,5.7806305245776955e-21
-99.77,2.759411511897623e-9,-1.8657632103580994e-22
-99.76,2.7608782756242914e-9,3.715349283054134e-21
-99.75,2.762345967369942e-9,1.0194832154633013e-20
-99.74,2.763814586356462e-9,-9.10017917283332e-21
-99.73,2.7652841347672125e-9,-1.6919668280753205e-20
-99.72,2.7667546128734144e-9,-1.4171172591968454e-21
-99.71,2.768226021185941e-9,-6.432569172358892e-21
-99.7,2.76969836043312e-9,2.4001479911282947e-20
-99.69,2.771171631353687e-9,-6.276729412881005e-22
-99.68,2.7726458345453436e-9,1.1907991033045639e-20
-99.67,2.774120970765471e-9,-3.402591288254222e-22
-99.66,2.7755970408197693e-9,-7.3384888814345e-21
-99.65,2.7770740449735426e-9,2.365636764115891e-21
-99.64,2.7785519843512627e-9,1.820467224904319e-20
-99.63,2.780030859304079e-9,4.176397706422971e-21
-99.62,2.7815106709858303e-9,1.3410307883929356e-20
-99.61,2.7829914195615453e-9,7.397265814940003e-21
-99.6,2.7844731060317375e-9,-4.342482986420166e-21
-99.59,2.7859557309917403e-9,-6.977738711570464e-22
-99.58,2.7874392951081926e-9,2.1839135843787003e-21
-99.57,2.7889237989350818e-9,4.955596503812408e-22
-99.56,2.7904092435596365e-9,2.0474863900952898e-21
-99.55,2.79189562941588e-9,1.782181332437433e-21
