t/M,Re(Psi_4),Im(Psi_4)
-100.0,2.7250677509808105e-9,2.9075708757950497e-21
-99.99,2.7265127275065508e-9,-1.869537875812581e-21
-99.98,2.7279586155818015e-9,1.0666126098521158e-21
-99.97,2.7294054159507568e-9,2.0021904046415096e-21
-99.96,2.7308531291744895e-9,-2.7107490342399323e-21
-99.95,2.7323017559831218e-9,5.00952029601929e-21
-99.94,2.7337512968818893e-9,2.4702489209972405e-21
-99.93,2.735201752735866e-9,-4.7830403687503875e-22
-99.92,2.7366531241917348e-9,2.1068025615228595e-21
-99.91,2.738105411633975e-9,-4.780883417062112e-21
-99.9,2.739558616274072e-9,-1.127546495045892e-21
-99.89,2.7410127384393422e-9,8.402405301676273e-21
-99.88,2.74246777879634e-9,9.447448394645636e-21
-99.87,2.7439237380029042e-9,1.2132853246548335e-21
-99.86,2.7453806168441647e-9,5.912204577562486e-21
-99.85,2.7468384160675044e-9,-6.178048873142412e-21
-99.84,2.748297136128524e-9,-6.869891127156701e-22
-99.83,2.7497567775502756e-9,-2.153608413158433e-20
-99.82,2.7512173414039547e-9,5.540130411335003e-21
-99.81,2.7526788282652716e-9,9.021989674133342e-21
-99.8,2.7541412385238403e-9,1.4413829656899422e-21
-99.79,2.7556045734907437e-9,-2.93938591319711e-21
-99.78,2.7570688331535862e-9,-1.162057722058296e-21
-99.77,2.758534018494352e-9,-5.476500336530884e-21
-99.76,2.760000130197239e-9,-3.9898213853871614e-21
-99.75,2.761467169466671e-9,-8.535057830505202e-21
-99.74,2.7629351352550482e-9,3.819961439935484e-21
-99.73,2.7644040299799926e-9,6.79763324559948e-21
-99.72,2.7658738538853315e-9,7.264074048189005e-21
-99.71,2.767344607398577e-9,4.9113789942027655e-21
-99.7,2.7688162913287256e-9,-5.7267067323708135e-21
-99.69,2.7702889063977338e-9,2.8520293698219615e-21
-99.68,2.7717624531634037e-9,-5.48728509497226e-21
-99.67,2.773236932404979e-9,-5.375662845104015e-21
-99.66,2.7747123449138523e-9,4.413662392133249e-21
-99.65,2.7761886909625085e-9,5.636653999385321e-21
-99.64,2.7776659716501794e-9,7.819489107919883e-21
-99.63,2.779144187387507e-9,1.0105857897491659e-20
-99.62,2.780623339279414e-9,6.4023718487230385e-21
-99.61,2.782103427590871e-9,-1.8824795859422325e-21
-99.6,2.7835844531386254e-9,-4.396946016549116e-21
-99.59,2.7850664166432005e-9,-5.290463253417143e-21
-99.58,2.7865493187803548e-9,1.2596597859527515e-21
-99.57,2.7880331600725255e-9,-7.522369012859967e-21
-99.56,2.789517941586403e-9,6.363007480412015e-23
-99.55,2.7910036636979355e-9,-4.827797116282099e-21
-99.54,2.7924903271136986e-9,9.690105459576604e-22
-99.53,2.7939779327393914e-9,-2.8854621209902286e-21
-99.52,2.795466481123042e-9,2.7053566550192438e-21
-99.51,2.7969559728171446e-9,5.5261102253612146e-21
-99.5,2.7984464087334466e-9,-2.8336952804716222e-21
-99.49,2.799937789412829e-9,-4.110610679930576e-21
-99.48,2.801430115613835e-9,-2.000572690875303e-21
-99.47,2.8029233879532136e-9,8.081558738045329e-21
-99.46,2.8044176076248274e-9,5.6145452445805005e-21
-99.45,2.8059127746021827e-9,-9.663143563473161e-22
-99.44,2.80740888984343e-9,-3.864718187467196e-21
-99.43,2.8089059542149757e-9,-1.741738488282272e-22
-99.42,2.810403968267413e-9,2.673002379695115e-21
-99.41,2.8119029327673305e-9,-8.196416415445985e-23
-99.4,2.8134028481462154e-9,-1.1108301194617586e-21
-99.39,2.814903715391511e-9,-2.5171626202172277e-21
-99.38,2.8164055352723685e-9,1.615233271764928e-20
-99.37,2.8179083082903636e-9,6.416931272618897e-22
-99.36,2.819412035218928e-9,-4.943733269526894e-21
-99.35,2.820916716715863e-9,-2.0868507584063134e-22
-99.34,2.822422353500261e-9,-8.088568831032223e-21
-99.33,2.823928946313027e-9,7.695464385844057e-21
-99.32,2.825436495780937e-9,1.2688268306279213e-21
